path	bytes	reason
content/sound/gm_paranormal/crying_01.ogg	39279	unreachable from active sound pools and model events
content/sound/gm_paranormal/crying_02.ogg	64221	unreachable from active sound pools and model events
content/sound/gm_paranormal/crying_03.ogg	30610	unreachable from active sound pools and model events
content/sound/gm_paranormal/crying_04.ogg	31458	unreachable from active sound pools and model events
content/sound/gm_paranormal/crying_05.ogg	33031	unreachable from active sound pools and model events
content/sound/gm_paranormal/crying_06.ogg	25407	unreachable from active sound pools and model events
content/sound/gm_paranormal/devilbaby_01.ogg	16093	unreachable from active sound pools and model events
content/sound/gm_paranormal/devilbaby_02.ogg	24023	unreachable from active sound pools and model events
content/sound/gm_paranormal/devilbaby_03.ogg	21955	unreachable from active sound pools and model events
content/sound/gm_paranormal/devilbaby_04.ogg	36092	unreachable from active sound pools and model events
content/sound/gm_paranormal/devilbaby_05.ogg	31785	unreachable from active sound pools and model events
content/sound/gm_paranormal/devilbaby_06.ogg	24193	unreachable from active sound pools and model events
content/sound/gm_paranormal/devilbaby_07.ogg	27229	unreachable from active sound pools and model events
content/sound/gm_paranormal/devilbaby_08.ogg	26914	unreachable from active sound pools and model events
content/sound/gm_paranormal/devilbaby_09.ogg	23173	unreachable from active sound pools and model events
content/sound/gm_paranormal/devilbaby_10.ogg	22557	unreachable from active sound pools and model events
content/sound/gm_paranormal/devilbaby_12.ogg	36509	unreachable from active sound pools and model events
content/sound/gm_paranormal/devilbaby_15.ogg	20642	unreachable from active sound pools and model events
content/sound/gm_paranormal/devilbaby_16.ogg	22555	unreachable from active sound pools and model events
content/sound/gm_paranormal/devilbaby_21.ogg	13966	unreachable from active sound pools and model events
content/sound/gm_paranormal/dreamscape_7s.ogg	31630	unreachable from active sound pools and model events
content/sound/gm_paranormal/drone1lp.wav	275644	unreachable from active sound pools and model events
content/sound/gm_paranormal/drone2lp.wav	282300	unreachable from active sound pools and model events
content/sound/gm_paranormal/drone3lp.wav	74300	unreachable from active sound pools and model events
content/sound/gm_paranormal/drone4lp.wav	292030	unreachable from active sound pools and model events
content/sound/gm_paranormal/enemy_bird_alert_1.wav	101174	unreachable from active sound pools and model events
content/sound/gm_paranormal/generator1lp.wav	250638	unreachable from active sound pools and model events
content/sound/gm_paranormal/generator2lp.wav	84668	unreachable from active sound pools and model events
content/sound/gm_paranormal/hit1.wav	31034	unreachable from active sound pools and model events
content/sound/gm_paranormal/hit2.wav	41338	unreachable from active sound pools and model events
content/sound/gm_paranormal/hit3.wav	31674	unreachable from active sound pools and model events
content/sound/gm_paranormal/hit4.wav	24282	unreachable from active sound pools and model events
content/sound/gm_paranormal/loop_broken_01.ogg	24851	unreachable from active sound pools and model events
content/sound/gm_paranormal/loop_broken_02.ogg	24291	unreachable from active sound pools and model events
content/sound/gm_paranormal/loop_broken_03.ogg	43039	unreachable from active sound pools and model events
content/sound/gm_paranormal/loop_broken_04.ogg	23627	unreachable from active sound pools and model events
content/sound/gm_paranormal/loop_broken_05.ogg	32818	unreachable from active sound pools and model events
content/sound/gm_paranormal/loop_broken_06.ogg	35760	unreachable from active sound pools and model events
content/sound/gm_paranormal/loop_broken_07.ogg	36123	unreachable from active sound pools and model events
content/sound/gm_paranormal/loop_broken_08.ogg	37704	unreachable from active sound pools and model events
content/sound/gm_paranormal/loop_broken_09.ogg	24697	unreachable from active sound pools and model events
content/sound/gm_paranormal/loop_broken_10.ogg	25274	unreachable from active sound pools and model events
content/sound/gm_paranormal/loop_broken_11.ogg	29032	unreachable from active sound pools and model events
content/sound/gm_paranormal/metallic_wail_03.ogg	21260	unreachable from active sound pools and model events
content/sound/gm_paranormal/moodystandsound.wav	862524	unreachable from active sound pools and model events
content/sound/gm_paranormal/office1lp.wav	89276	unreachable from active sound pools and model events
content/sound/gm_paranormal/office2lp.wav	195772	unreachable from active sound pools and model events
content/sound/gm_paranormal/office3lp.wav	101242	unreachable from active sound pools and model events
content/sound/gm_paranormal/office4lp.wav	57532	unreachable from active sound pools and model events
content/sound/gm_paranormal/office5lp.wav	174012	unreachable from active sound pools and model events
content/sound/gm_paranormal/revcry_02.ogg	46044	unreachable from active sound pools and model events
content/sound/gm_paranormal/scaryalma01sound.wav	1858404	unreachable from active sound pools and model events
content/sound/gm_paranormal/scream_02brev.wav	467954	unreachable from active sound pools and model events
content/sound/gm_paranormal/screams_01.wav	502066	unreachable from active sound pools and model events
content/sound/gm_paranormal/shultz_02.ogg	41683	unreachable from active sound pools and model events
content/sound/gm_paranormal/shultz_03.ogg	41825	unreachable from active sound pools and model events
content/sound/gm_paranormal/shultz_04.ogg	24203	unreachable from active sound pools and model events
content/sound/gm_paranormal/signal2.wav	276936	unreachable from active sound pools and model events
content/sound/gm_paranormal/signal3.wav	276936	unreachable from active sound pools and model events
content/sound/gm_paranormal/spec1.wav	151030	unreachable from active sound pools and model events
content/sound/gm_paranormal/spec2.wav	312886	unreachable from active sound pools and model events
content/sound/gm_paranormal/spooky_01.wav	670778	unreachable from active sound pools and model events
content/sound/gm_paranormal/spooky_02.wav	497418	unreachable from active sound pools and model events
content/sound/gm_paranormal/spooky_03.wav	433750	unreachable from active sound pools and model events
content/sound/gm_paranormal/strmpack_00287.wav	147970	unreachable from active sound pools and model events
content/sound/gm_paranormal/strmpack_00349.wav	147970	unreachable from active sound pools and model events
content/sound/gm_paranormal/strmpack_00485.wav	139626	unreachable from active sound pools and model events
content/sound/gm_paranormal/strmpack_00767.wav	142930	unreachable from active sound pools and model events
content/sound/gm_paranormal/strmpack_00959.wav	140690	unreachable from active sound pools and model events
content/sound/gm_paranormal/strmpack_01104.wav	38770	unreachable from active sound pools and model events
content/sound/gm_paranormal/strmpack_01190.wav	194002	unreachable from active sound pools and model events
content/sound/gm_paranormal/strmpack_01846.wav	54114	unreachable from active sound pools and model events
content/sound/gm_paranormal/strmpack_02424.wav	82506	unreachable from active sound pools and model events
content/sound/gm_paranormal/theme1.wav	106106	unreachable from active sound pools and model events
content/sound/gm_paranormal/theme2.wav	80556	unreachable from active sound pools and model events
content/sound/gm_paranormal/theme3.wav	53292	unreachable from active sound pools and model events
content/sound/gm_paranormal/trans1.wav	101102	unreachable from active sound pools and model events
content/sound/gm_paranormal/trans2lp.wav	46638	unreachable from active sound pools and model events
content/sound/gm_paranormal/trans3.wav	46586	unreachable from active sound pools and model events
content/sound/gm_paranormal/trans4lp.wav	48190	unreachable from active sound pools and model events
content/sound/gm_paranormal/trans5lp.wav	9660	unreachable from active sound pools and model events
content/sound/gm_paranormal/trans6.wav	379464	unreachable from active sound pools and model events
content/sound/gm_paranormal/trans7.wav	32726	unreachable from active sound pools and model events
content/sound/gm_paranormal/trans8lp.wav	270014	unreachable from active sound pools and model events
content/sound/gm_paranormal/trans9.wav	111738	unreachable from active sound pools and model events
content/sound/gm_paranormal/transformation_sigh_01.ogg	37353	unreachable from active sound pools and model events
content/sound/gm_paranormal/transformation_sigh_02.ogg	40127	unreachable from active sound pools and model events
content/sound/gm_paranormal/transformation_sigh_03.ogg	36881	unreachable from active sound pools and model events
content/sound/gm_paranormal/transformation_sigh_04.ogg	41506	unreachable from active sound pools and model events
content/sound/gm_paranormal/transformation_sigh_05.ogg	51046	unreachable from active sound pools and model events
content/sound/gm_paranormal/voc_baby_01.ogg	16875	unreachable from active sound pools and model events
content/sound/gm_paranormal/voc_comehere_01.ogg	19234	unreachable from active sound pools and model events
content/sound/gm_paranormal/voc_comeonhurry_03.ogg	20220	unreachable from active sound pools and model events
content/sound/gm_paranormal/voc_followme.ogg	8140	unreachable from active sound pools and model events
content/sound/gm_paranormal/voc_followme_03.ogg	19499	unreachable from active sound pools and model events
content/sound/gm_paranormal/voc_overhere.ogg	10497	unreachable from active sound pools and model events
content/sound/gm_paranormal/weeping01.wav	222330	unreachable from active sound pools and model events
content/sound/gonarch_intro.wav	692150	unreachable from active sound pools and model events
content/sound/gonarch_knockdown.wav	759358	unreachable from active sound pools and model events
content/sound/immersive_custom_flashlight/battery_reload.wav	81980	unreachable from active sound pools and model events
content/sound/sprintin8.wav	72796	unreachable from active sound pools and model events
content/sound/violentimpacts/concrete/large1.wav	365614	unreachable from active sound pools and model events
content/sound/violentimpacts/concrete/large2.wav	141520	unreachable from active sound pools and model events
content/sound/violentimpacts/concrete/medium1.wav	42616	unreachable from active sound pools and model events
content/sound/violentimpacts/concrete/medium2.wav	41734	unreachable from active sound pools and model events
content/sound/violentimpacts/concrete/medium3.wav	78014	unreachable from active sound pools and model events
content/sound/violentimpacts/concrete/medium4.wav	109548	unreachable from active sound pools and model events
content/sound/violentimpacts/concrete/medium5.wav	104818	unreachable from active sound pools and model events
content/materials/effects/lightspill/black_mesa.vmt	67	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/black_mesa.vtf	196832	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/blue_led.vmt	65	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/blue_led.vtf	196832	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/bonus.vmt	62	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/bonus.vtf	49376	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/cheap_flashlight.vmt	73	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/cheap_flashlight.vtf	49376	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/circles.vmt	64	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/circles.vtf	196832	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/copy.vmt	61	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/copy.vtf	196832	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/dreary.vmt	63	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/dreary.vtf	49376	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/far.vmt	60	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/far.vtf	196832	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/future.vmt	63	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/future.vtf	49376	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/g_string.vmt	65	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/g_string.vtf	32992	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/gory.vmt	61	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/gory.vtf	196832	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/hard.vmt	61	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/hard.vtf	49376	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/high_tech.vmt	66	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/high_tech.vtf	196832	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/hl2.vmt	60	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/hl2.vtf	49376	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/l4d2.vmt	61	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/l4d2.vtf	196832	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/led.vmt	60	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/led.vtf	196832	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/mild.vmt	61	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/mild.vtf	49376	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/nightmare.vmt	66	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/nightmare.vtf	32992	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/old_and_dirty.vmt	70	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/old_and_dirty.vtf	196832	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/oran.vmt	61	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/oran.vtf	196832	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/phone.vmt	62	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/phone.vtf	49376	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/rare.vmt	61	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/rare.vtf	32992	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/silverlining.vmt	69	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/silverlining.vtf	196832	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/smudgy.vmt	63	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/smudgy.vtf	196832	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/spill2.vmt	63	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/spill2.vtf	196832	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/spill3.vmt	63	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/spill3.vtf	196832	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/spill4.vmt	63	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/spill4.vtf	196832	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/spill5.vmt	63	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/spill5.vtf	196832	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/square.vmt	63	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/square.vtf	49376	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/unity_like.vmt	67	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/unity_like.vtf	49376	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/window.vmt	63	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/effects/lightspill/window.vtf	49376	unused flashlight texture preset; fixed runtime uses actual_flashlight and spill1
content/materials/foundfootage/async.png	22406	unreferenced legacy branding images
content/materials/foundfootage/logo-black.png	80274	unreferenced legacy branding images
content/materials/foundfootage/logo-white.png	56639	unreferenced legacy branding images
gamemode/vendor/2345988647/EMBEDDED_ASSET_MANIFEST.sha256	102	unused vendor source/provenance tree; no runtime include
gamemode/vendor/2345988647/PROVENANCE.md	435	unused vendor source/provenance tree; no runtime include
gamemode/vendor/2707428492/EMBEDDED_ASSET_MANIFEST.sha256	110	unused vendor source/provenance tree; no runtime include
gamemode/vendor/2707428492/PROVENANCE.md	677	unused vendor source/provenance tree; no runtime include
gamemode/vendor/2923689956/EMBEDDED_ASSET_MANIFEST.sha256	1308	unused vendor source/provenance tree; no runtime include
gamemode/vendor/2923689956/PROVENANCE.md	667	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3461074552/PROVENANCE.md	587	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3461074552/UPSTREAM_MANIFEST.sha256	143	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3461074552/upstream/lua/autorun/client/smooth_out_stairs.lua	1951	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3521142957/EMBEDDED_ASSET_MANIFEST.sha256	4589	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3521142957/PROVENANCE.md	1319	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3521142957/UPSTREAM_MANIFEST.sha256	433	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3521142957/upstream/lua/autorun/lima_teleport_effect_autorun.lua	10197	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3521142957/upstream/lua/entities/xen_teleport_intro.lua	19436	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3521142957/upstream/lua/entities/xen_teleport_intro_bonemerge.lua	7250	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3764410031/EMBEDDED_ASSET_MANIFEST.sha256	98	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3764410031/PROVENANCE.md	792	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3764410031/UPSTREAM_MANIFEST.sha256	426	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3764410031/upstream/lua/autorun/client/j_csmlite_shadows_client.lua	10796	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3764410031/upstream/lua/autorun/server/j_csmlite_shadows_server.lua	1275	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3764410031/upstream/materials/j_shadows.vtf	392	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/data_static/betterlights_changelog.json	10231	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/betterlights_00_shared.lua	30888	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_00_core.lua	5570	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_00_policy.lua	7532	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_00_profiles.lua	14484	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_01_runtime.lua	11122	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_02_entities.lua	8516	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_02z_explosions_api.lua	6120	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_03_variants.lua	5739	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_04_projected_textures.lua	5172	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_05_held_weapons.lua	4365	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_06_debug_dynamic_lights.lua	2154	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_ammo_pickups.lua	5380	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_antlion_grub.lua	4734	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_antlion_guardian.lua	2893	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_antlion_spit.lua	5718	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_antlion_worker.lua	1823	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_bullet_impact.lua	2786	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_chargers.lua	3946	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_combine_ball.lua	3308	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_combine_mine.lua	8427	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_combine_soldier.lua	3230	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_crossbow_bolt.lua	1754	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_crossbow_hold.lua	2935	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_cscanner.lua	8885	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_explosions.lua	1751	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_explosions_integrations.lua	1224	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_fire.lua	4851	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_flashlight.lua	29420	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_flashlight_integrations.lua	35727	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_gravitygun.lua	5384	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_grenade.lua	2480	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_heli_bomb.lua	4150	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_hunter.lua	8929	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_hunter_chopper.lua	6635	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_magnusson.lua	4043	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_manhack.lua	2689	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_menu.lua	91431	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_menu_about.lua	3734	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_menu_changelog.lua	8919	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_menu_developer.lua	2049	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_menu_general.lua	21940	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_menu_gunfire.lua	5829	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_menu_integrations.lua	3228	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_menu_server.lua	18770	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_menu_weapons.lua	9053	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_muzzle_blacklist.lua	9800	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_muzzle_flash.lua	42149	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_muzzle_flash_integrations.lua	31152	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_npc_eye_glow.lua	1296	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_physgun.lua	3487	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_pickups.lua	5862	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_rollermine.lua	6899	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_rpg_hold.lua	1870	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_rpg_missile.lua	3155	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_strider.lua	2673	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_stunstick_impact.lua	1652	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_tfa_projectiles.lua	1187	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_toolgun.lua	2821	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/client/betterlights_world_weapons.lua	7381	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/server/betterlights_admin.lua	9458	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/server/betterlights_explosions.lua	11242	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/server/betterlights_explosions_integrations.lua	2747	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/server/betterlights_flashlight.lua	13024	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/server/betterlights_flashlight_integrations.lua	12002	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/server/betterlights_network.lua	18954	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/autorun/server/betterlights_network_muzzle_integrations.lua	8794	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/lua/weapons/gmod_tool/stools/betterlights_model_lookup.lua	21676	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/resource/localization/en/betterlights.properties	37315	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/sound/betterlights/flashlight_off.wav	27692	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/upstream/sound/betterlights/flashlight_on.wav	25644	unused vendor source/provenance tree; no runtime include
gamemode/vendor/3597784225/UPSTREAM_MANIFEST.sha256	10714	manifest for removed Better Lights upstream tree
